topic_id,taxonomy_main_id,taxonomy_main_name,taxonomy_main_group,taxonomy_secondary_id,taxonomy_secondary_name,taxonomy_secondary_group,taxonomy_confidence,taxonomy_is_noise,radway_main_id,radway_main_name,radway_phase,radway_phase_name,radway_is_none,radway_confidence,label,scene_summary,primary_categories,secondary_categories,label_is_noise,keywords,name,secondary_cats,composite_key,composite_name,composite_note
345,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,I,Initial Conflict & Isolation,False,medium,Firm Rejections,She firmly rejects his advances in the dimly lit room.,"relationship_conflict, domestic_life","setting:bedroom, activity:rejecting",False,"dona, coy, daft, tramp, start, naa, pffft, dreamsa, downplay, maserati",Firm Rejections,"setting:bedroom, activity:rejecting",R_jealousy_possessiveness,R) Jealousy & Possessiveness,jealous/possessive conflict (kept for H4 hypothesis continuity)
366,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",medium,False,R2,Heroine reacts antagonistically to the hero,I,Initial Conflict & Isolation,False,high,Scowling At Beeps,"She scowls at the beeping sounds, her expression smooth like the avocado she's slicing for smoothies.","relationship_conflict, domestic_life","setting:kitchen, activity:scowling",False,"scowl, beeping, beeps, beeped, crews, frowning, galloped, spelling, bees, mango",Scowling At Beeps,"setting:kitchen, activity:scowling",R_jealousy_possessiveness,R) Jealousy & Possessiveness,jealous/possessive conflict (kept for H4 hypothesis continuity)
10,8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Knocking On Door,Someone hesitates before knocking on a door in a hallway.,"domestic_life, social_setting","setting:hallway, activity:knocking",False,"door, doors, opens, opened, knock, hallway, stairs, elevators, floor, doorbell",Knocking On Door,"setting:hallway, activity:knocking",S_scene_anchors,S) Scene Anchors (Setting-Rich),setting/objects/time/atmosphere topics (for qualitative sampling)
11,8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Wine Tasting At Dinner,"The couple sits at a dinner table, sipping wine and waiting for their food.","social_setting, romance_core","setting:restaurant, activity:dinner, activity:wine_tasting",False,"wine, kitchen, plate, sip, waitress, bottle, cup, mug, dinner, food",Wine Tasting At Dinner,"setting:restaurant, activity:dinner, activity:wine_tasting",S_scene_anchors,S) Scene Anchors (Setting-Rich),setting/objects/time/atmosphere topics (for qualitative sampling)
24,8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Phone Notifications During Night,"She's about to fall asleep when her phone buzzes on the nightstand, lighting up the screen with an incoming message.","domestic_life, relationship_conflict","setting:bedroom, activity:texting",False,"rings, buzzes, pocket, rang, screen, cellphone, nightstand, ringing, message, purse",Phone Notifications During Night,"setting:bedroom, activity:texting",S_scene_anchors,S) Scene Anchors (Setting-Rich),setting/objects/time/atmosphere topics (for qualitative sampling)
27,8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Exiting Through Doorways,"She opened the door and stepped out into the hallway, leaving him behind in the car.","domestic_life, social_setting","setting:doorway, activity:exiting",False,"door, doors, opened, car, stairs, shut, stepped, purse, headed, walked",Exiting Through Doorways,"setting:doorway, activity:exiting",S_scene_anchors,S) Scene Anchors (Setting-Rich),setting/objects/time/atmosphere topics (for qualitative sampling)
30,8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Hockey Game Action,"The couple watches a hockey game, focusing on the players and the puck.","social_setting, romance_core","setting:sports_event, activity:watching_game",False,"game, hockey, puck, players, games, play, player, teams, goalie, goal",Hockey Game Action,"setting:sports_event, activity:watching_game",S_scene_anchors,S) Scene Anchors (Setting-Rich),setting/objects/time/atmosphere topics (for qualitative sampling)
54,8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Phone Ringing And Answering,"The phone rings, and someone picks it up.","domestic_life, social_setting","setting:phone, activity:answering",False,"rang, dialed, message, texted, screen, picked, pocket, texting, checked, rings",Phone Ringing And Answering,"setting:phone, activity:answering",S_scene_anchors,S) Scene Anchors (Setting-Rich),setting/objects/time/atmosphere topics (for qualitative sampling)
57,8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Shower Hygiene,"The couple heads into the bathroom, with one of them taking a shower.","domestic_life, physical_affection","setting:bathroom, activity:showering",False,"shower, bathroom, bath, tub, toilet, bathtub, showers, restroom, showering, showered",Shower Hygiene,"setting:bathroom, activity:showering",S_scene_anchors,S) Scene Anchors (Setting-Rich),setting/objects/time/atmosphere topics (for qualitative sampling)
72,8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Hockey Game Action,"The couple watches a hockey game together, cheering for their team.","romance_core, social_setting","setting:sports_event, activity:cheering",False,"natea, hockey, game, bankers, router, weirdly, corporate, general, famously, teama",Hockey Game Action,"setting:sports_event, activity:cheering",S_scene_anchors,S) Scene Anchors (Setting-Rich),setting/objects/time/atmosphere topics (for qualitative sampling)
83,8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Animal Farm Visit,"The couple visits a farm filled with goats, dogs, and other animals.","domestic_life, social_setting","setting:farm, activity:visiting_animals",False,"goats, dogs, animal, puppies, animals, sheep, pet, lion, pets, hound",Animal Farm Visit,"setting:farm, activity:visiting_animals",S_scene_anchors,S) Scene Anchors (Setting-Rich),setting/objects/time/atmosphere topics (for qualitative sampling)
92,8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Luxury Hotel Suite,"The couple explores a lavish hotel suite, admiring the beige furniture, brown wood tables, and floor-to-ceiling windows.","domestic_life, social_setting","setting:hotel_suite, activity:exploring",False,"furniture, fireplace, ceiling, windows, chairs, floors, wood, walls, floor, ceilings",Luxury Hotel Suite,"setting:hotel_suite, activity:exploring",S_scene_anchors,S) Scene Anchors (Setting-Rich),setting/objects/time/atmosphere topics (for qualitative sampling)
112,8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Snowy Winter Walk,"The couple walks through the snowy streets, flakes falling around them.","romance_core, domestic_life","setting:outdoors, activity:walking",False,"rain, winter, wet, raining, chilly, icy, snowing, rained, flakes, freezing",Snowy Winter Walk,"setting:outdoors, activity:walking",S_scene_anchors,S) Scene Anchors (Setting-Rich),setting/objects/time/atmosphere topics (for qualitative sampling)
135,8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Sunset Beach Walk,"The couple walks along the beach, watching the sun set over the ocean.","romance_core, domestic_life","setting:beach, activity:walking",False,"sun, sky, beach, clouds, horizon, sand, ocean, sunset, orange, cloud",Sunset Beach Walk,"setting:beach, activity:walking",S_scene_anchors,S) Scene Anchors (Setting-Rich),setting/objects/time/atmosphere topics (for qualitative sampling)
146,8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Bedtime Routine,"She gets into her own bed, turning right around after a long day.","domestic_life, romance_core","setting:bedroom, activity:bedtime",False,"bed, mattress, bedroom, sheets, covers, climb, lay, edge, blankets, pillow",Bedtime Routine,"setting:bedroom, activity:bedtime",S_scene_anchors,S) Scene Anchors (Setting-Rich),setting/objects/time/atmosphere topics (for qualitative sampling)
148,5.3,"Community, Norms & Social Events",Social World Outside Couple,,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Holiday Celebration,The couple enjoys a festive holiday party together.,"romance_core, social_setting","setting:party, activity:celebrating",False,"merry, holiday, parties, holidays, yeara, partya, december, partying, presents, christmases",Holiday Celebration,"setting:party, activity:celebrating",S_scene_anchors,S) Scene Anchors (Setting-Rich),setting/objects/time/atmosphere topics (for qualitative sampling)
218,8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Birdwatching In Park,"The couple sits on a bench in the park, watching birds and ducks.","romance_core, domestic_life","setting:park, activity:birdwatching",False,"pigeon, birds, duck, duckling, chirping, wings, speculate, pecking, crows, antics",Birdwatching In Park,"setting:park, activity:birdwatching",S_scene_anchors,S) Scene Anchors (Setting-Rich),setting/objects/time/atmosphere topics (for qualitative sampling)
221,8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Quick Shower Hygiene,She leads her into the bathroom and turns on the hot water for a quick shower.,"domestic_life, physical_affection","setting:bathroom, activity:showering",False,"shower, bathroom, bath, towel, restroom, toilet, showered, tub, towels, quick",Quick Shower Hygiene,"setting:bathroom, activity:showering",S_scene_anchors,S) Scene Anchors (Setting-Rich),setting/objects/time/atmosphere topics (for qualitative sampling)
247,5.3,"Community, Norms & Social Events",Social World Outside Couple,,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Statue Of Liberty Visit,She excitedly points out the Statue of Liberty during their boat ride.,"social_setting, romance_core","setting:boat, activity:pointing",False,"statue, earnestly, ora, gently, sister, piranhas, outpouring, slept, cornbread, lavishing",Statue Of Liberty Visit,"setting:boat, activity:pointing",S_scene_anchors,S) Scene Anchors (Setting-Rich),setting/objects/time/atmosphere topics (for qualitative sampling)
251,5.3,"Community, Norms & Social Events",Social World Outside Couple,,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Press Conference Speech,She confidently delivers her speech at a press conference.,"social_setting, romance_core","setting:press_conference, activity:speech",False,"georgiaa, thosea, press, conference, yelped, scolded, giggled, cursing, laughed, called",Press Conference Speech,"setting:press_conference, activity:speech",S_scene_anchors,S) Scene Anchors (Setting-Rich),setting/objects/time/atmosphere topics (for qualitative sampling)
265,8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Careful Tune-up Before Night Out,She carefully checks and tunes her car before their night out.,"domestic_life, social_setting","setting:car, activity:checking, activity:tuning",False,"just, checking, saya, practicing, record, careful, tune, curveball, easy, peasy",Careful Tune-up Before Night Out,"setting:car, activity:checking, activity:tuning",S_scene_anchors,S) Scene Anchors (Setting-Rich),setting/objects/time/atmosphere topics (for qualitative sampling)
